full_date,minute,heart_rate,steps_per_minute
2024-07-27,581,60.5,0
2024-07-27,582,56.3,0
2024-07-27,583,58.5,0
2024-07-27,584,59.9,0
2024-07-27,585,57.6,0
2024-07-27,586,54.9,0
2024-07-27,587,57.2,0
2024-07-27,588,56.6,0
2024-07-27,589,59.9,0
2024-07-27,590,59.6,0
2024-07-27,591,58.3,0
2024-07-27,592,61.0,0
2024-07-27,593,56.1,0
2024-07-27,594,60.4,0
2024-07-27,595,55.6,0
2024-07-27,596,58.7,0
2024-07-27,597,57.6,0
2024-07-27,598,59.9,0
2024-07-27,599,57.2,0
2024-07-27,600,57.0,0
2024-07-27,601,59.7,0
2024-07-27,602,57.7,0
2024-07-27,603,57.9,0
2024-07-27,604,59.9,0
2024-07-27,605,57.8,0
2024-07-27,606,57.3,0
2024-07-27,607,59.1,0
2024-07-27,608,59.4,0
2024-07-27,609,58.2,0
2024-07-27,610,61.9,0
2024-07-27,611,57.2,0
2024-07-27,612,54.7,0
2024-07-27,613,55.3,0
2024-07-27,614,57.0,0
2024-07-27,615,60.4,0
2024-07-27,616,56.9,0
2024-07-27,617,58.4,0
2024-07-27,618,54.5,0
2024-07-27,619,59.8,0
2024-07-27,620,57.8,0
2024-07-27,621,57.2,0
2024-07-27,622,56.3,0
2024-07-27,623,57.6,0
2024-07-27,624,57.2,0
2024-07-27,625,61.9,0
2024-07-27,626,58.7,0
2024-07-27,627,59.7,0
2024-07-27,628,58.8,0
2024-07-27,629,54.9,0
2024-07-27,630,55.8,0
2024-07-27,631,61.2,0
2024-07-27,632,57.2,0
2024-07-27,633,56.8,0
2024-07-27,634,58.9,0
2024-07-27,635,60.2,0
2024-07-27,636,57.0,0
2024-07-27,637,58.8,0
2024-07-27,638,56.6,0
2024-07-27,639,58.8,0
2024-07-27,640,57.1,0
2024-07-27,641,59.0,0
2024-07-27,642,54.9,0
2024-07-27,643,59.3,0
2024-07-27,644,56.6,0
2024-07-27,645,58.6,0
2024-07-27,646,62.9,0
2024-07-27,647,57.3,0
2024-07-27,648,60.1,0
2024-07-27,649,53.5,0
2024-07-27,650,57.2,0
2024-07-27,651,56.4,0
2024-07-27,652,58.9,0
2024-07-27,653,59.5,0
2024-07-27,654,59.9,0
2024-07-27,655,61.5,0
2024-07-27,656,55.3,0
2024-07-27,657,55.3,0
2024-07-27,658,60.3,0
2024-07-27,659,55.0,0
2024-07-27,660,58.1,0
2024-07-27,661,54.0,0
2024-07-27,662,53.5,0
2024-07-27,663,58.8,0
2024-07-27,664,61.1,0
2024-07-27,665,58.7,0
2024-07-27,666,59.8,0
2024-07-27,667,60.7,0
2024-07-27,668,57.3,0
2024-07-27,669,59.2,0
2024-07-27,670,60.1,0
2024-07-27,671,53.9,0
2024-07-27,672,57.3,0
2024-07-27,673,57.1,0
2024-07-27,674,56.7,0
2024-07-27,675,58.0,0
2024-07-27,676,56.6,0
2024-07-27,677,58.6,0
2024-07-27,678,57.6,0
2024-07-27,679,59.2,0
2024-07-27,680,56.2,0
2024-07-27,681,59.3,0
2024-07-27,682,56.8,0
2024-07-27,683,57.9,0
2024-07-27,684,54.9,0
2024-07-27,685,57.6,0
2024-07-27,686,55.2,0
2024-07-27,687,57.1,0
2024-07-27,688,60.1,0
2024-07-27,689,57.6,0
2024-07-27,690,59.0,0
2024-07-27,691,59.5,0
2024-07-27,692,60.8,0
2024-07-27,693,56.5,0
2024-07-27,694,59.2,0
2024-07-27,695,55.2,0
2024-07-27,696,54.7,0
2024-07-27,697,57.1,0
2024-07-27,698,58.3,0
2024-07-27,699,57.6,0
2024-07-27,700,56.3,0
2024-07-27,701,59.4,0
2024-07-27,702,58.4,0
2024-07-27,703,56.3,0
2024-07-27,704,55.8,0
2024-07-27,705,62.4,0
2024-07-27,706,57.2,0
2024-07-27,707,56.3,0
2024-07-27,708,59.1,0
2024-07-27,709,62.6,0
2024-07-27,710,58.1,0
2024-07-27,711,59.7,0
2024-07-27,712,61.5,0
2024-07-27,713,55.6,0
2024-07-27,714,59.2,0
2024-07-27,715,58.9,0
2024-07-27,716,53.0,0
2024-07-27,717,58.9,0
2024-07-27,718,55.6,0
2024-07-27,719,58.6,0
2024-07-27,720,56.6,0
2024-07-27,721,57.1,0
2024-07-27,722,55.0,0
2024-07-27,723,54.7,0
2024-07-27,724,56.2,0
2024-07-27,725,61.0,0
2024-07-27,726,59.2,0
2024-07-27,727,55.2,0
2024-07-27,728,55.3,0
2024-07-27,729,57.3,0
2024-07-27,730,59.4,0
2024-07-27,731,59.3,0
2024-07-27,732,58.3,0
2024-07-27,733,58.4,0
2024-07-27,734,55.7,0
2024-07-27,735,57.0,0
2024-07-27,736,56.9,0
2024-07-27,737,56.8,0
2024-07-27,738,57.1,0
2024-07-27,739,61.4,0
2024-07-27,740,59.6,0
2024-07-27,741,57.6,0
2024-07-27,742,61.4,0
2024-07-27,743,58.7,0
2024-07-27,744,56.8,0
2024-07-27,745,58.7,0
2024-07-27,746,56.1,0
2024-07-27,747,62.5,0
2024-07-27,748,61.4,0
2024-07-27,749,53.0,0
2024-07-27,750,56.5,0
2024-07-27,751,59.4,0
2024-07-27,752,60.3,0
2024-07-27,753,62.6,0
2024-07-27,754,63.0,0
2024-07-27,755,58.9,0
2024-07-27,756,58.1,0
2024-07-27,757,59.2,0
2024-07-27,758,60.0,0
2024-07-27,759,56.6,0
2024-07-27,760,59.5,0
2024-07-27,761,59.4,0
2024-07-27,762,57.6,0
2024-07-27,763,60.0,0
2024-07-27,764,58.8,0
2024-07-27,765,58.0,0
2024-07-27,766,59.1,0
2024-07-27,767,58.5,0
2024-07-27,768,56.9,0
2024-07-27,769,58.7,0
2024-07-27,770,55.1,0
2024-07-27,771,59.2,0
2024-07-27,772,53.0,0
2024-07-27,773,60.0,0
2024-07-27,774,58.8,0
2024-07-27,775,54.1,0
2024-07-27,776,59.9,0
2024-07-27,777,57.3,0
2024-07-27,778,60.9,0
2024-07-27,779,60.1,0
2024-07-27,780,59.8,0
2024-07-27,781,58.6,0
2024-07-27,782,60.7,0
2024-07-27,783,61.1,0
2024-07-27,784,59.2,0
2024-07-27,785,59.0,0
2024-07-27,786,57.2,0
2024-07-27,787,57.8,0
2024-07-27,788,58.2,0
2024-07-27,789,57.6,0
2024-07-27,790,56.6,0
2024-07-27,791,57.0,0
2024-07-27,792,59.0,0
2024-07-27,793,58.5,0
2024-07-27,794,58.2,0
2024-07-27,795,51.9,0
2024-07-27,796,61.4,0
2024-07-27,797,58.9,0
2024-07-27,798,55.1,0
2024-07-27,799,59.7,0
2024-07-27,800,58.7,0
2024-07-27,801,58.9,0
2024-07-27,802,60.4,0
2024-07-27,803,57.5,0
2024-07-27,804,55.0,0
2024-07-27,805,55.5,0
2024-07-27,806,57.8,0
2024-07-27,807,58.3,0
2024-07-27,808,56.2,0
2024-07-27,809,56.8,0
2024-07-27,810,56.2,0
2024-07-27,811,59.6,0
2024-07-27,812,58.6,0
2024-07-27,813,58.3,0
2024-07-27,814,59.0,0
2024-07-27,815,59.8,0
2024-07-27,816,59.2,0
2024-07-27,817,58.5,0
2024-07-27,818,58.2,0
2024-07-27,819,59.7,0
2024-07-27,820,55.2,0
2024-07-27,821,57.5,0
2024-07-27,822,58.0,0
2024-07-27,823,60.5,0
2024-07-27,824,60.4,0
2024-07-27,825,54.8,0
2024-07-27,826,60.3,0
2024-07-27,827,59.9,0
2024-07-27,828,60.9,0
2024-07-27,829,58.0,0
2024-07-27,830,59.7,0
2024-07-27,831,55.8,0
2024-07-27,832,59.9,0
2024-07-27,833,59.9,0
2024-07-27,834,61.5,0
2024-07-27,835,53.0,0
2024-07-27,836,57.1,0
2024-07-27,837,59.0,0
2024-07-27,838,57.6,0
2024-07-27,839,55.0,0
2024-07-27,840,58.8,0
2024-07-27,841,60.6,0
2024-07-27,842,57.6,0
2024-07-27,843,57.0,0
2024-07-27,844,57.1,0
2024-07-27,845,57.2,0
2024-07-27,846,58.5,0
2024-07-27,847,60.1,0
2024-07-27,848,57.7,0
2024-07-27,849,58.7,0
2024-07-27,850,59.3,0
2024-07-27,851,60.5,0
2024-07-27,852,61.8,0
2024-07-27,853,63.0,0
2024-07-27,854,64.2,5
2024-07-27,855,65.4,4
2024-07-27,856,66.5,3
2024-07-27,857,67.5,7
2024-07-27,858,68.5,4
2024-07-27,859,69.4,6
2024-07-27,860,70.3,1
2024-07-27,861,71.0,5
2024-07-27,862,71.7,7
2024-07-27,863,72.3,2
2024-07-27,864,72.8,2
2024-07-27,865,73.2,7
2024-07-27,866,73.5,5
2024-07-27,867,73.7,5
2024-07-27,868,73.8,7
2024-07-27,869,73.8,3
2024-07-27,870,73.7,2
2024-07-27,871,73.5,3
2024-07-27,872,73.2,4
2024-07-27,873,72.8,6
2024-07-27,874,72.3,3
2024-07-27,875,71.7,2
2024-07-27,876,71.0,4
2024-07-27,877,70.3,1
2024-07-27,878,69.4,5
2024-07-27,879,68.5,7
2024-07-27,880,67.5,2
2024-07-27,881,66.5,6
2024-07-27,882,65.4,4
2024-07-27,883,64.2,2
2024-07-27,884,63.0,0
2024-07-27,885,61.8,0
2024-07-27,886,60.5,0
2024-07-27,887,59.3,0
2024-07-27,888,57.4,0
2024-07-27,889,57.8,0
2024-07-27,890,56.7,0
2024-07-27,891,59.3,0
2024-07-27,892,55.0,0
2024-07-27,893,61.4,0
2024-07-27,894,57.6,0
2024-07-27,895,52.0,0
2024-07-27,896,58.7,0
2024-07-27,897,56.2,0
2024-07-27,898,57.0,0
2024-07-27,899,59.9,0
2024-07-27,900,56.2,0
2024-07-27,901,58.8,0
2024-07-27,902,57.0,0
2024-07-27,903,54.6,0
2024-07-27,904,58.9,0
2024-07-27,905,56.2,0
2024-07-27,906,62.1,0
2024-07-27,907,56.6,0
2024-07-27,908,56.9,0
2024-07-27,909,57.7,0
2024-07-27,910,57.2,0
2024-07-27,911,58.6,0
2024-07-27,912,55.8,0
2024-07-27,913,59.1,0
2024-07-27,914,61.8,0
2024-07-27,915,58.8,0
2024-07-27,916,56.1,0
2024-07-27,917,58.1,0
2024-07-27,918,56.4,0
2024-07-27,919,59.3,0
2024-07-27,920,55.6,0
2024-07-27,921,57.2,0
2024-07-27,922,58.2,0
2024-07-27,923,54.4,0
2024-07-27,924,57.3,0
2024-07-27,925,56.9,0
2024-07-27,926,60.9,0
2024-07-27,927,55.5,0
2024-07-27,928,57.1,0
2024-07-27,929,62.0,0
2024-07-27,930,61.4,0
2024-07-27,931,56.6,0
2024-07-27,932,56.8,0
2024-07-27,933,57.8,0
2024-07-27,934,59.7,0
2024-07-27,935,56.8,0
2024-07-27,936,57.9,0
2024-07-27,937,58.7,0
2024-07-27,938,60.4,0
2024-07-27,939,57.6,0
2024-07-27,940,55.8,0
2024-07-27,941,58.3,0
2024-07-27,942,56.0,0
2024-07-27,943,60.6,0
2024-07-27,944,60.0,0
2024-07-27,945,58.6,0
2024-07-27,946,61.9,0
2024-07-27,947,56.7,0
2024-07-27,948,54.9,0
2024-07-27,949,58.4,0
2024-07-27,950,62.2,0
2024-07-27,951,59.1,0
2024-07-27,952,59.2,0
2024-07-27,953,58.7,0
2024-07-27,954,59.2,0
2024-07-27,955,58.2,0
2024-07-27,956,59.3,0
2024-07-27,957,56.9,0
2024-07-27,958,59.5,0
2024-07-27,959,53.6,0
2024-07-27,960,57.1,0
2024-07-27,961,54.4,0
2024-07-27,962,60.6,0
2024-07-27,963,61.4,0
2024-07-27,964,58.7,0
2024-07-27,965,57.4,0
2024-07-27,966,60.0,0
2024-07-27,967,59.2,0
2024-07-27,968,57.7,0
2024-07-27,969,55.4,0
2024-07-27,970,55.8,0
2024-07-27,971,63.6,5
2024-07-27,972,58.0,0
2024-07-27,973,56.8,0
2024-07-27,974,57.3,0
2024-07-27,975,53.6,0
2024-07-27,976,59.9,0
2024-07-27,977,59.9,0
2024-07-27,978,59.2,0
2024-07-27,979,55.5,0
2024-07-27,980,57.2,0
2024-07-27,981,57.0,0
2024-07-27,982,58.5,0
2024-07-27,983,57.2,0
2024-07-27,984,58.9,0
2024-07-27,985,54.1,0
2024-07-27,986,57.0,0
2024-07-27,987,60.8,0
2024-07-27,988,60.7,0
2024-07-27,989,56.8,0
2024-07-27,990,59.4,0
2024-07-27,991,58.4,0
2024-07-27,992,59.5,0
2024-07-27,993,59.5,0
2024-07-27,994,57.5,0
2024-07-27,995,58.2,0
2024-07-27,996,55.5,0
2024-07-27,997,58.9,0
2024-07-27,998,58.2,0
2024-07-27,999,52.5,0
2024-07-27,1000,59.6,0
2024-07-27,1001,57.0,0
2024-07-27,1002,56.3,0
2024-07-27,1003,57.5,0
2024-07-27,1004,55.9,0
2024-07-27,1005,55.7,0
2024-07-27,1006,56.8,0
2024-07-27,1007,59.9,0
2024-07-27,1008,56.7,0
2024-07-27,1009,59.3,0
2024-07-27,1010,57.5,0
2024-07-27,1011,55.3,0
2024-07-27,1012,59.7,0
2024-07-27,1013,59.7,0
2024-07-27,1014,53.4,0
2024-07-27,1015,59.7,0
2024-07-27,1016,54.1,0
2024-07-27,1017,60.0,0
2024-07-27,1018,58.1,0
2024-07-27,1019,57.5,0
2024-07-27,1020,60.8,0
2024-07-27,1021,59.1,0
2024-07-27,1022,57.4,0
2024-07-27,1023,59.6,0
2024-07-27,1024,57.0,0
2024-07-27,1025,56.1,0
2024-07-27,1026,59.3,0
2024-07-27,1027,58.4,0
2024-07-27,1028,56.1,0
2024-07-27,1029,62.2,0
2024-07-27,1030,60.0,0
2024-07-27,1031,58.0,0
2024-07-27,1032,56.8,0
2024-07-27,1033,60.3,0
2024-07-27,1034,56.2,0
2024-07-27,1035,58.1,0
2024-07-27,1036,61.3,0
2024-07-27,1037,55.1,0
2024-07-27,1038,57.6,0
2024-07-27,1039,56.4,0
2024-07-27,1040,59.5,0
2024-07-27,1041,56.7,0
2024-07-27,1042,55.0,0
2024-07-27,1043,54.5,0
2024-07-27,1044,56.4,0
2024-07-27,1045,57.0,0
2024-07-27,1046,59.5,0
2024-07-27,1047,59.5,0
2024-07-27,1048,58.4,0
2024-07-27,1049,59.8,0
2024-07-27,1050,56.7,0
2024-07-27,1051,59.6,0
2024-07-27,1052,53.9,0
2024-07-27,1053,58.3,0
2024-07-27,1054,56.7,0
2024-07-27,1055,57.3,0
2024-07-27,1056,58.9,0
2024-07-27,1057,57.9,0
2024-07-27,1058,58.2,0
2024-07-27,1059,59.5,0
2024-07-27,1060,59.0,0
2024-07-27,1061,58.7,0
2024-07-27,1062,59.6,0
2024-07-27,1063,53.6,0
2024-07-27,1064,55.7,0
2024-07-27,1065,57.7,0
2024-07-27,1066,59.6,0
2024-07-27,1067,58.4,0
2024-07-27,1068,56.3,0
2024-07-27,1069,58.3,0
2024-07-27,1070,58.2,0
2024-07-27,1071,56.3,0
2024-07-27,1072,60.4,0
2024-07-27,1073,61.9,0
2024-07-27,1074,57.3,0
2024-07-27,1075,61.1,0
2024-07-27,1076,58.6,0
2024-07-27,1077,58.3,0
2024-07-27,1078,53.9,0
2024-07-27,1079,57.6,0
2024-07-27,1080,58.7,0
2024-07-27,1081,63.2,1
2024-07-27,1082,56.3,0
2024-07-27,1083,57.2,0
2024-07-27,1084,56.3,0
2024-07-27,1085,58.2,0
2024-07-27,1086,58.4,0
2024-07-27,1087,60.9,0
2024-07-27,1088,58.6,0
2024-07-27,1089,57.0,0
2024-07-27,1090,58.5,0
2024-07-27,1091,59.9,0
2024-07-27,1092,57.9,0
2024-07-27,1093,53.3,0
2024-07-27,1094,55.8,0
2024-07-27,1095,58.2,0
2024-07-27,1096,56.2,0
2024-07-27,1097,61.0,0
2024-07-27,1098,57.3,0
2024-07-27,1099,56.9,0
2024-07-27,1100,57.1,0
2024-07-27,1101,56.3,0
2024-07-27,1102,62.1,0
2024-07-27,1103,59.0,0
2024-07-27,1104,59.3,0
2024-07-27,1105,56.7,0
2024-07-27,1106,53.7,0
2024-07-27,1107,59.2,0
2024-07-27,1108,59.3,0
2024-07-27,1109,54.3,0
2024-07-27,1110,60.2,0
2024-07-27,1111,57.0,0
2024-07-27,1112,57.0,0
2024-07-27,1113,55.6,0
2024-07-27,1114,55.5,0
2024-07-27,1115,56.5,0
2024-07-27,1116,55.5,0
2024-07-27,1117,55.4,0
2024-07-27,1118,63.6,4
2024-07-27,1119,56.5,0
2024-07-27,1120,57.6,0
2024-07-27,1121,53.4,0
2024-07-27,1122,55.0,0
2024-07-27,1123,59.2,0
2024-07-27,1124,59.0,0
2024-07-27,1125,54.7,0
2024-07-27,1126,54.0,0
2024-07-27,1127,56.6,0
2024-07-27,1128,58.7,0
2024-07-27,1129,58.5,0
2024-07-27,1130,61.1,0
2024-07-27,1131,61.8,0
2024-07-27,1132,59.4,0
2024-07-27,1133,56.9,0
2024-07-27,1134,57.5,0
2024-07-27,1135,59.1,0
2024-07-27,1136,59.3,0
2024-07-27,1137,60.3,0
2024-07-27,1138,55.7,0
2024-07-27,1139,55.2,0
2024-07-27,1140,58.1,0
2024-07-27,1141,56.1,0
2024-07-27,1142,58.1,0
2024-07-27,1143,53.2,0
2024-07-27,1144,59.7,0
2024-07-27,1145,58.4,0
2024-07-27,1146,54.4,0
2024-07-27,1147,56.1,0
2024-07-27,1148,58.6,0
2024-07-27,1149,57.2,0
2024-07-27,1150,58.0,0
2024-07-27,1151,56.5,0
2024-07-27,1152,58.9,0
2024-07-27,1153,59.9,0
2024-07-27,1154,57.7,0
2024-07-27,1155,56.9,0
2024-07-27,1156,57.5,0
2024-07-27,1157,57.9,0
2024-07-27,1158,59.1,0
2024-07-27,1159,52.8,0
2024-07-27,1160,57.0,0
2024-07-27,1161,57.9,0
2024-07-27,1162,54.8,0
2024-07-27,1163,57.6,0
2024-07-27,1164,57.5,0
2024-07-27,1165,56.4,0
2024-07-27,1166,62.0,0
2024-07-27,1167,58.1,0
2024-07-27,1168,58.6,0
2024-07-27,1169,58.8,0
2024-07-27,1170,57.4,0
2024-07-27,1171,58.6,0
2024-07-27,1172,57.6,0
2024-07-27,1173,57.6,0
2024-07-27,1174,58.4,0
2024-07-27,1175,59.6,0
2024-07-27,1176,56.6,0
2024-07-27,1177,57.4,0
2024-07-27,1178,56.3,0
2024-07-27,1179,52.7,0
2024-07-27,1180,56.1,0
2024-07-27,1181,57.9,0
2024-07-27,1182,55.6,0
2024-07-27,1183,56.4,0
2024-07-27,1184,56.9,0
2024-07-27,1185,58.8,0
2024-07-27,1186,58.1,0
2024-07-27,1187,62.9,0
2024-07-27,1188,59.4,0
2024-07-27,1189,57.9,0
2024-07-27,1190,55.2,0
2024-07-27,1191,56.7,0
2024-07-27,1192,57.4,0
2024-07-27,1193,57.6,0
2024-07-27,1194,58.3,0
2024-07-27,1195,57.6,0
2024-07-27,1196,59.8,0
2024-07-27,1197,56.2,0
2024-07-27,1198,55.0,0
2024-07-27,1199,59.8,0
2024-07-27,1200,60.2,0
2024-07-27,1201,60.7,0
2024-07-27,1202,58.3,0
2024-07-27,1203,57.3,0
2024-07-27,1204,60.5,0
2024-07-27,1205,60.6,0
2024-07-27,1206,56.7,0
2024-07-27,1207,59.0,0
2024-07-27,1208,59.3,0
2024-07-27,1209,59.7,0
2024-07-27,1210,58.0,0
2024-07-27,1211,61.0,0
2024-07-27,1212,59.6,0
2024-07-27,1213,57.2,0
2024-07-27,1214,56.7,0
2024-07-27,1215,59.8,0
2024-07-27,1216,57.4,0
2024-07-27,1217,57.4,0
2024-07-27,1218,60.5,0
2024-07-27,1219,59.5,0
2024-07-27,1220,59.2,0
2024-07-27,1221,57.8,0
2024-07-27,1222,57.9,0
2024-07-27,1223,59.4,0
2024-07-27,1224,56.0,0
2024-07-27,1225,58.0,0
2024-07-27,1226,53.5,0
2024-07-27,1227,58.1,0
2024-07-27,1228,57.6,0
2024-07-27,1229,58.0,0
2024-07-27,1230,56.2,0
2024-07-27,1231,57.3,0
2024-07-27,1232,58.6,0
2024-07-27,1233,59.5,0
2024-07-27,1234,56.5,0
2024-07-27,1235,58.3,0
2024-07-27,1236,58.3,0
2024-07-27,1237,57.5,0
2024-07-27,1238,60.0,0
2024-07-27,1239,56.5,0
2024-07-27,1240,56.9,0
2024-07-27,1241,60.2,0
2024-07-27,1242,55.6,0
2024-07-27,1243,57.6,0
2024-07-27,1244,58.3,0
2024-07-27,1245,60.3,0
2024-07-27,1246,56.1,0
2024-07-27,1247,60.2,0
2024-07-27,1248,58.4,0
2024-07-27,1249,58.8,0
2024-07-27,1250,50.7,0
2024-07-27,1251,56.8,0
2024-07-27,1252,61.9,0
2024-07-27,1253,57.9,0
2024-07-27,1254,56.7,0
2024-07-27,1255,59.0,0
2024-07-27,1256,57.1,0
2024-07-27,1257,54.5,0
2024-07-27,1258,59.2,0
2024-07-27,1259,56.0,0
2024-07-27,1260,57.5,0
2024-07-27,1261,60.0,0
2024-07-27,1262,58.0,0
2024-07-27,1263,59.0,0
2024-07-27,1264,53.1,0
2024-07-27,1265,63.4,2
2024-07-27,1266,56.5,0
2024-07-27,1267,61.2,0
2024-07-27,1268,59.8,0
2024-07-27,1269,58.1,0
2024-07-27,1270,57.2,0
2024-07-27,1271,59.7,0
2024-07-27,1272,59.9,0
2024-07-27,1273,60.4,0
2024-07-27,1274,56.3,0
2024-07-27,1275,56.7,0
2024-07-27,1276,59.8,0
2024-07-27,1277,61.3,0
2024-07-27,1278,56.3,0
2024-07-27,1279,62.0,0
2024-07-27,1280,56.1,0
2024-07-27,1281,54.1,0
2024-07-27,1282,57.5,0
2024-07-27,1283,57.9,0
2024-07-27,1284,56.8,0
2024-07-27,1285,57.5,0
2024-07-27,1286,58.5,0
2024-07-27,1287,55.7,0
2024-07-27,1288,62.5,0
2024-07-27,1289,59.0,0
2024-07-27,1290,56.6,0
2024-07-27,1291,53.4,0
2024-07-27,1292,56.0,0
2024-07-27,1293,57.5,0
2024-07-27,1294,58.6,0
2024-07-27,1295,57.8,0
2024-07-27,1296,58.7,0
2024-07-27,1297,57.6,0
2024-07-27,1298,55.0,0
2024-07-27,1299,59.2,0
2024-07-27,1300,61.6,0
2024-07-27,1301,60.1,0
2024-07-27,1302,58.6,0
2024-07-27,1303,59.1,0
2024-07-27,1304,57.3,0
2024-07-27,1305,54.8,0
2024-07-27,1306,59.9,0
2024-07-27,1307,56.9,0
2024-07-27,1308,57.8,0
2024-07-27,1309,57.1,0
2024-07-27,1310,56.7,0
2024-07-27,1311,61.9,0
2024-07-27,1312,57.8,0
2024-07-27,1313,59.8,0
2024-07-27,1314,54.7,0
2024-07-27,1315,56.4,0
2024-07-27,1316,59.3,0
2024-07-27,1317,57.2,0
2024-07-27,1318,61.7,0
2024-07-27,1319,59.5,0
2024-07-27,1320,54.7,0
2024-07-27,1321,57.6,0
2024-07-27,1322,60.7,0
2024-07-27,1323,55.3,0
2024-07-27,1324,56.4,0
2024-07-27,1325,57.3,0
2024-07-27,1326,60.3,0
2024-07-27,1327,56.4,0
2024-07-27,1328,63.3,4
2024-07-27,1329,59.7,0
2024-07-27,1330,58.9,0
2024-07-27,1331,57.4,0
2024-07-27,1332,59.0,0
2024-07-27,1333,61.2,0
2024-07-27,1334,60.5,0
2024-07-27,1335,55.1,0
2024-07-27,1336,58.2,0
2024-07-27,1337,57.8,0
2024-07-27,1338,55.3,0
2024-07-27,1339,56.5,0
2024-07-27,1340,57.8,0
2024-07-27,1341,56.4,0
2024-07-27,1342,56.3,0
2024-07-27,1343,56.7,0
2024-07-27,1344,59.6,0
2024-07-27,1345,58.0,0
2024-07-27,1346,60.0,0
2024-07-27,1347,60.1,0
2024-07-27,1348,61.9,0
2024-07-27,1349,60.5,0
2024-07-27,1350,60.8,0
2024-07-27,1351,58.9,0
2024-07-27,1352,58.9,0
2024-07-27,1353,57.5,0
2024-07-27,1354,58.5,0
2024-07-27,1355,55.7,0
2024-07-27,1356,56.6,0
2024-07-27,1357,56.8,0
2024-07-27,1358,58.1,0
2024-07-27,1359,61.0,0
2024-07-27,1360,53.9,0
2024-07-27,1361,57.7,0
2024-07-27,1362,56.1,0
2024-07-27,1363,57.2,0
2024-07-27,1364,55.4,0
2024-07-27,1365,57.1,0
2024-07-27,1366,56.7,0
2024-07-27,1367,56.5,0
2024-07-27,1368,55.9,0
2024-07-27,1369,60.2,0
2024-07-27,1370,60.9,0
2024-07-27,1371,61.3,0
2024-07-27,1372,58.6,0
2024-07-27,1373,59.2,0
2024-07-27,1374,55.7,0
2024-07-27,1375,59.7,0
2024-07-27,1376,62.3,0
2024-07-27,1377,56.9,0
2024-07-27,1378,56.6,0
2024-07-27,1379,60.0,0
2024-07-27,1380,57.6,0
2024-07-27,1381,58.0,0
2024-07-27,1382,59.7,0
2024-07-27,1383,61.2,0
2024-07-27,1384,56.8,0
2024-07-27,1385,62.7,0
2024-07-27,1386,60.8,0
2024-07-27,1387,54.9,0
2024-07-27,1388,58.1,0
2024-07-27,1389,61.1,0
2024-07-27,1390,62.1,0
2024-07-27,1391,58.1,0
2024-07-27,1392,58.0,0
2024-07-27,1393,55.4,0
2024-07-27,1394,59.1,0
2024-07-27,1395,59.6,0
2024-07-27,1396,57.1,0
2024-07-27,1397,56.5,0
2024-07-27,1398,54.9,0
2024-07-27,1399,57.2,0
2024-07-27,1400,57.7,0
2024-07-27,1401,58.3,0
2024-07-27,1402,61.3,0
2024-07-27,1403,57.6,0
2024-07-27,1404,59.0,0
2024-07-27,1405,59.2,0
2024-07-27,1406,58.4,0
2024-07-27,1407,56.9,0
2024-07-27,1408,54.0,0
2024-07-27,1409,60.8,0
2024-07-27,1410,54.3,0
2024-07-27,1411,55.8,0
2024-07-27,1412,59.5,0
2024-07-27,1413,55.9,0
2024-07-27,1414,61.1,0
2024-07-27,1415,57.6,0
2024-07-27,1416,57.9,0
2024-07-27,1417,57.8,0
2024-07-27,1418,57.9,0
2024-07-27,1419,58.1,0
2024-07-27,1420,59.2,0
2024-07-27,1421,57.2,0
2024-07-27,1422,56.8,0
2024-07-27,1423,56.0,0
2024-07-27,1424,58.7,0
2024-07-27,1425,59.8,0
2024-07-27,1426,63.0,0
2024-07-27,1427,60.2,0
2024-07-27,1428,58.5,0
2024-07-27,1429,56.8,0
2024-07-27,1430,53.8,0
2024-07-27,1431,59.2,0
2024-07-27,1432,57.8,0
2024-07-27,1433,58.5,0
2024-07-27,1434,63.0,0
2024-07-27,1435,58.8,0
2024-07-27,1436,59.3,0
2024-07-27,1437,59.1,0
2024-07-27,1438,58.0,0
2024-07-27,1439,60.2,0
2024-07-28,0,71.8,0
2024-07-28,1,67.9,0
2024-07-28,2,65.9,0
2024-07-28,3,70.2,0
2024-07-28,4,68.5,0
2024-07-28,5,69.4,0
2024-07-28,6,65.1,0
2024-07-28,7,69.3,0
2024-07-28,8,73.5,0
2024-07-28,9,69.5,0
2024-07-28,10,65.5,0
2024-07-28,11,68.6,0
2024-07-28,12,68.5,0
2024-07-28,13,67.5,0
2024-07-28,14,69.2,0
2024-07-28,15,67.8,0
2024-07-28,16,71.3,0
2024-07-28,17,67.7,0
2024-07-28,18,72.4,0
2024-07-28,19,69.8,0
2024-07-28,20,69.3,0
2024-07-28,21,66.5,0
2024-07-28,22,71.1,0
2024-07-28,23,69.0,0
2024-07-28,24,71.4,0
2024-07-28,25,65.8,0
2024-07-28,26,71.9,0
2024-07-28,27,70.4,0
2024-07-28,28,73.5,0
2024-07-28,29,67.9,0
2024-07-28,30,69.0,0
2024-07-28,31,70.1,0
2024-07-28,32,66.9,0
2024-07-28,33,69.4,0
2024-07-28,34,69.5,0
2024-07-28,35,67.6,0
2024-07-28,36,66.9,0
2024-07-28,37,70.1,0
2024-07-28,38,68.0,0
2024-07-28,39,65.5,0
2024-07-28,40,65.4,0
2024-07-28,41,69.7,0
2024-07-28,42,69.5,0
